,DateTime,open,high,low,close,volume,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,WMA_10,SMA_14,WMA_28,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
272,2022-11-21 14:45,6673.0,6678.0,6666.0,6670.0,50110,6683.100946837744,-1,,6683.100946837744,6671.6600000000035,6673.927272727364,6678.22857142857,6680.78349753698,6741.503409090912,6632.212030856532,,0.02,0
273,2022-11-21 15:00,6672.0,6694.0,6655.0,6688.0,68940,6654.527875792677,1,6654.527875792677,,6674.350000000003,6675.870000000092,6678.582142857142,6680.291009852251,6736.3193181818215,6633.667790239401,,0.02,0
274,2022-11-21 15:15,6689.1,6692.25,6675.0,6680.0,64292,6664.041750679437,1,6664.041750679437,,6675.560000000003,6676.370000000092,6678.507142857141,6679.479556650281,6731.117045454549,6635.0944344346135,,0.02,0
275,2022-11-22 09:15,6680.25,6722.0,6660.3,6720.0,108491,6665.550072010947,1,6665.550072010947,,6686.200000000003,6684.277272727365,6681.514285714285,6681.688423645356,6727.089772727276,6636.492545745921,,0.04,0
276,2022-11-22 09:30,6720.0,6722.0,6687.2,6697.15,123768,6677.6857760093835,1,6677.6857760093835,,6691.030000000003,6687.393636363729,6682.735714285713,6682.456034482795,6722.493181818185,6639.912843916084,,0.04,0
277,2022-11-22 09:45,6698.35,6705.0,6693.0,6698.0,36705,6677.6857760093835,1,6677.6857760093835,,6696.630000000003,6690.31272727282,6683.40357142857,6683.513669950775,6718.61022727273,6643.196330159441,,0.04,0
278,2022-11-22 10:00,6698.0,6705.8,6690.4,6704.1,25374,6677.6857760093835,1,6677.6857760093835,,6699.850000000003,6693.940909091002,6684.596428571428,6685.211206896587,6715.723863636367,6646.348476953063,,0.04,0
279,2022-11-22 10:15,6704.1,6719.8,6701.55,6712.9,39224,6687.9737685656755,1,6687.9737685656755,,6706.430000000003,6698.6318181819115,6686.589285714284,6687.364285714322,6713.551136363641,6649.374537874941,,0.04,0
280,2022-11-22 10:30,6712.9,6727.75,6707.5,6718.95,57472,6695.273944484865,1,6695.273944484865,,6706.220000000003,6703.71454545464,6689.52857142857,6689.768349753732,6711.279545454549,6652.279556359943,,0.06,0
281,2022-11-22 10:45,6717.8,6725.0,6712.0,6720.1,44139,6697.484809558456,1,6697.484809558456,,6710.810000000002,6708.058181818276,6692.678571428571,6692.121674876884,6709.611363636367,6656.807782978346,,0.06,0
282,2022-11-22 11:00,6718.7,6722.7,6705.5,6709.0,18732,6697.484809558456,1,6697.484809558456,,6713.010000000002,6709.527272727368,6695.139285714285,6693.639039408904,6708.134090909094,6661.064315999645,,0.06,0
283,2022-11-22 11:15,6709.0,6716.5,6708.0,6710.95,13494,6697.484809558456,1,6697.484809558456,,6714.380000000002,6710.6418181819145,6697.7821428571415,6695.250000000038,6706.425000000003,6665.065457039666,,0.06,0
284,2022-11-22 11:30,6711.0,6723.15,6710.0,6721.6,14464,6698.616308643225,1,6698.616308643225,,6716.120000000001,6713.275454545551,6701.6964285714275,6697.501970443387,6704.801136363639,6668.826529617287,,0.06,0
285,2022-11-22 11:45,6721.55,6723.95,6715.55,6720.0,10770,6703.156835979908,1,6703.156835979908,,6716.330000000002,6714.861818181915,6705.053571428571,6699.528817734027,6703.096590909094,6672.361937840249,,0.06,0
286,2022-11-22 12:00,6720.0,6724.65,6715.0,6722.4,11830,6704.2237165542065,1,6704.2237165542065,,6716.790000000003,6716.884545454642,6708.796428571427,6701.623152709398,6702.176136363639,6675.6852215698345,,0.06,0
287,2022-11-22 12:15,6722.7,6722.7,6716.0,6718.65,11372,6705.020328475035,1,6705.020328475035,,6718.720000000003,6717.7663636364605,6710.985714285713,6703.356773399053,6701.418181818185,6678.809108275645,,0.06,0
288,2022-11-22 12:30,6718.65,6720.0,6692.8,6697.3,26327,6722.568289878542,-1,,6722.568289878542,6715.9900000000025,6714.3909090910065,6712.221428571427,6703.530295566541,6700.069318181821,6681.745561779106,,0.06,0
289,2022-11-22 12:45,6698.8,6700.15,6669.55,6676.0,53689,6703.079962753036,-1,,6703.079962753036,6706.870000000003,6707.266363636461,6709.078571428569,6702.194827586246,6697.648863636366,,6727.75,0.02,1
290,2022-11-22 13:00,6676.0,6680.55,6665.0,6672.65,31883,6690.622110931174,-1,,6690.622110931174,6697.400000000003,6700.203636363735,6707.328571428569,6700.633004926149,6695.067045454548,,6726.586,0.04,0
291,2022-11-22 13:15,6672.65,6679.5,6667.1,6673.0,18921,6690.3689522267205,-1,,6690.3689522267205,6687.520000000002,6694.046363636463,6705.542857142856,6699.11354679807,6692.756818181821,,6724.12256,0.04,0
292,2022-11-22 13:30,6672.65,6685.0,6672.6,6680.4,24067,6690.3689522267205,-1,,6690.3689522267205,6679.870000000003,6690.090909091008,6703.849999999998,6698.142980295607,6690.240909090912,,6721.7576576,0.04,0
293,2022-11-22 13:45,6679.65,6689.05,6676.05,6683.75,26455,6690.3689522267205,-1,,6690.3689522267205,6677.1600000000035,6687.2645454546455,6701.767857142855,6697.420689655213,6687.894318181821,,6719.487351296,0.04,0
294,2022-11-22 14:00,6684.0,6685.0,6678.0,6680.45,19313,6690.3689522267205,-1,,6690.3689522267205,6678.050000000003,6684.3327272728275,6699.017857142855,6696.4738916256565,6688.753409090912,,6717.30785724416,0.04,0
295,2022-11-22 14:15,6680.45,6685.1,6680.0,6683.95,11738,6690.3689522267205,-1,,6690.3689522267205,6680.310000000002,6682.785454545556,6696.435714285712,6695.761945812849,6689.629545454548,,6715.215542954394,0.04,0
296,2022-11-22 14:30,6683.95,6685.0,6680.0,6680.5,19463,6690.3689522267205,-1,,6690.3689522267205,6681.810000000002,6681.266363636466,6694.399999999997,6694.79248768477,6689.9556818181845,,6713.206921236218,0.04,0
297,2022-11-22 14:45,6680.5,6682.15,6673.0,6676.2,41040,6689.250443778441,-1,,6689.250443778441,6680.970000000001,6679.727272727376,6691.917857142855,6693.511822660141,6689.607954545457,,6711.278644386769,0.04,0
298,2022-11-22 15:00,6678.0,6688.05,6676.8,6685.45,87117,6689.250443778441,-1,,6689.250443778441,6681.31,6680.641818181922,6689.335714285711,6692.863546798072,6689.450000000003,,6709.427498611298,0.04,0
299,2022-11-22 15:15,6685.45,6703.95,6681.75,6695.0,80228,6679.649673958696,1,6679.649673958696,,6684.220000000001,6683.508181818286,6687.5499999999965,6692.827955665067,6689.950000000003,,6707.650398666846,0.04,0
300,2022-11-23 09:15,6718.5,6725.9,6697.8,6715.2,55869,6696.121149107455,1,6696.121149107455,,6690.470000000001,6689.701818181922,6687.035714285711,6694.13128078822,6690.863636363639,6665.0,,0.02,1
301,2022-11-23 09:30,6715.2,6719.8,6697.0,6699.0,31300,6696.121149107455,1,6696.121149107455,,6694.170000000001,6692.1763636364685,6685.63214285714,6694.2060344828005,6691.290909090912,6666.218,,0.02,0
302,2022-11-23 09:45,6700.7,6711.0,6690.0,6697.1,24150,6696.121149107455,1,6696.121149107455,,6698.350000000001,6693.832727272833,6685.6178571428545,6694.122660098564,6691.657954545456,6667.41164,,0.02,0
303,2022-11-23 10:00,6698.0,6711.9,6696.9,6709.6,18012,6696.121149107455,1,6696.121149107455,,6703.180000000002,6697.458181818288,6688.017857142855,6694.859236453243,6692.261363636365,6668.5814072,,0.02,0
304,2022-11-23 10:15,6709.6,6716.6,6700.0,6701.5,13739,6696.121149107455,1,6696.121149107455,,6704.480000000001,6699.140909091015,6690.078571428569,6695.0628078818145,6692.726136363638,6669.727779056,,0.02,0
305,2022-11-23 10:30,6701.5,6725.0,6701.5,6722.0,31957,6696.121149107455,1,6696.121149107455,,6705.840000000002,6704.168181818288,6693.578571428569,6696.66945812812,6693.72840909091,6670.8512234748805,,0.02,0
306,2022-11-23 10:45,6720.4,6748.0,6715.3,6747.0,45464,6711.645437553718,1,6711.645437553718,,6715.440000000002,6713.049090909197,6698.335714285713,6699.941133004966,6695.250000000001,6671.952199005383,,0.04,0
307,2022-11-23 11:00,6746.05,6793.15,6746.05,6782.75,111327,6745.72466076033,1,6745.72466076033,,6732.570000000002,6727.2209090910155,6705.4071428571415,6705.572660098563,6697.3886363636375,6674.994111045167,,0.06,0
308,2022-11-23 11:15,6781.95,6793.3,6767.05,6783.0,49310,6755.960423508855,1,6755.960423508855,,6747.250000000003,6739.500909091016,6712.732142857142,6711.049384236493,6699.561363636364,6682.083464382457,,0.08,0
309,2022-11-23 11:30,6781.0,6782.85,6762.1,6773.85,28669,6755.960423508855,1,6755.960423508855,,6761.720000000003,6748.343636363743,6719.153571428571,6715.737315270975,6701.580681818182,6690.980787231861,,0.08,0
310,2022-11-23 11:45,6772.8,6791.95,6772.8,6790.0,61436,6759.289800945281,1,6759.289800945281,,6775.320000000002,6758.689090909197,6726.974999999999,6721.406650246345,6704.130681818182,6699.166324253311,,0.08,0
311,2022-11-23 12:00,6790.0,6805.0,6790.0,6795.0,42300,6775.5698293816695,1,6775.5698293816695,,6784.920000000003,6768.583636363743,6735.460714285714,6727.221305418759,6706.835227272727,6706.697018313046,,0.1,0
312,2022-11-23 12:15,6795.0,6795.6,6775.0,6785.0,29282,6775.5698293816695,1,6775.5698293816695,,6785.370000000003,6774.914545454652,6742.571428571428,6732.1392857143255,6709.345454545455,6716.527316481742,,0.1,0
313,2022-11-23 12:30,6785.0,6789.95,6777.0,6783.9,14455,6775.5698293816695,1,6775.5698293816695,,6785.550000000003,6779.44727272738,6748.921428571428,6736.825246305459,6711.844318181818,6725.3745848335675,,0.1,0
314,2022-11-23 12:45,6783.9,6792.0,6780.4,6789.9,16277,6775.5698293816695,1,6775.5698293816695,,6788.760000000004,6783.720000000107,6754.257142857142,6741.767610837478,6714.642045454547,6733.33712635021,,0.1,0
315,2022-11-23 13:00,6789.85,6791.2,6777.25,6777.4,18633,6775.5698293816695,1,6775.5698293816695,,6786.240000000003,6784.1127272728345,6759.857142857142,6745.681650246345,6717.014772727274,6740.50341371519,,0.1,0
316,2022-11-23 13:15,6777.4,6780.0,6763.4,6775.2,26741,6789.896888601663,-1,,6789.896888601663,6782.280000000003,6783.098181818289,6765.4357142857125,6749.299261083784,6719.405681818184,6746.953072343671,,0.1,0
317,2022-11-23 13:30,6775.05,6782.0,6767.0,6768.7,24620,6789.896888601663,-1,,6789.896888601663,6779.020000000002,6780.3890909092,6769.657142857141,6752.2767241379715,6721.2397727272755,6752.757765109304,,0.1,0
318,2022-11-23 13:45,6768.7,6785.0,6768.7,6781.05,18404,6789.896888601663,-1,,6789.896888601663,6778.450000000003,6780.180909091018,6775.3392857142835,6755.877586206936,6723.536363636365,6757.981988598374,,0.1,0
319,2022-11-23 14:00,6780.05,6785.0,6773.05,6779.35,16092,6789.896888601663,-1,,6789.896888601663,6776.340000000002,6779.6990909092,6779.4357142857125,6759.094211822699,6724.885227272729,6762.683789738537,,0.1,0
320,2022-11-23 14:15,6779.3,6785.0,6776.15,6785.0,23595,6789.896888601663,-1,,6789.896888601663,6777.860000000002,6780.144545454655,6782.149999999999,6762.438546798068,6726.88181818182,6766.915410764683,,0.1,0
321,2022-11-23 14:30,6784.8,6795.0,6783.2,6792.1,23291,6774.034282991222,1,6774.034282991222,,6781.2400000000025,6781.971818181927,6782.817857142856,6766.014901477871,6729.020454545455,6770.723869688214,,0.1,0
322,2022-11-23 14:45,6792.1,6803.0,6788.7,6800.5,31695,6780.8936711353335,1,6780.8936711353335,,6787.600000000003,6785.3790909092,6784.067857142856,6769.9036945813195,6731.211363636365,6774.151482719392,,0.1,0
323,2022-11-23 15:00,6800.5,6800.85,6771.05,6781.0,68184,6780.8936711353335,1,6780.8936711353335,,6787.590000000002,6784.959090909201,6784.578571428569,6772.151970443388,6732.759090909091,,6805.0,0.02,1
324,2022-11-23 15:15,6780.0,6781.8,6770.0,6775.0,67425,6792.223017125061,-1,,6792.223017125061,6786.720000000003,6783.50090909102,6783.507142857141,6773.747413793142,6734.032954545455,,6804.321,0.04,0
325,2022-11-24 09:15,6813.95,6813.95,6780.05,6799.9,67037,6777.444556749948,1,6777.444556749948,,6789.700000000003,6786.84090909102,6783.85714285714,6776.827339901517,6735.846590909092,6770.0,,0.02,1
326,2022-11-24 09:30,6797.1,6822.0,6797.1,6817.1,39670,6789.231048642812,1,6789.231048642812,,6794.700000000003,6792.899090909203,6786.149999999999,6780.788793103487,6738.30340909091,6770.0,,0.04,0
327,2022-11-24 09:45,6817.1,6821.0,6800.0,6811.0,33781,6790.083755979554,1,6790.083755979554,,6796.800000000003,6797.086363636475,6788.085714285713,6784.00529556654,6740.577272727273,6772.08,,0.04,0
328,2022-11-24 10:00,6812.0,6817.0,6806.0,6816.1,13060,6792.42893369676,1,6792.42893369676,,6803.820000000002,6801.431818181929,6789.957142857143,6787.28780788181,6742.725,6774.0768,,0.04,0
329,2022-11-24 10:15,6816.1,6839.85,6816.1,6827.5,41049,6808.235514597223,1,6808.235514597223,,6814.320000000002,6807.2127272728385,6793.535714285715,6791.108004926145,6745.168181818182,6775.9937279999995,,0.06,0
330,2022-11-24 10:30,6827.5,6835.0,6819.5,6833.2,13593,6808.235514597223,1,6808.235514597223,,6820.980000000001,6813.154545454657,6797.678571428572,6795.004802955702,6747.686363636364,6779.82510432,,0.06,0
331,2022-11-24 10:45,6834.8,6835.0,6811.5,6813.9,22868,6808.235514597223,1,6808.235514597223,,6820.340000000002,6814.710909091021,6800.907142857142,6797.2353448276235,6749.851136363636,6783.4265980608,,0.06,0
332,2022-11-24 11:00,6813.95,6815.0,6790.25,6793.8,35137,6823.095783810495,-1,,6823.095783810495,6816.900000000003,6812.216363636477,6801.817857142857,6797.822783251269,6752.044318181818,6786.812002177152,,0.06,0
333,2022-11-24 11:15,6792.0,6793.55,6760.0,6774.0,54697,6799.149957551853,-1,,6799.149957551853,6808.480000000003,6806.243636363749,6801.435714285713,6796.817364532057,6754.271590909091,,6839.85,0.02,1
334,2022-11-24 11:30,6774.85,6786.0,6767.25,6786.0,21301,6798.482106473017,-1,,6798.482106473017,6800.180000000003,6802.580000000113,6801.507142857142,6796.511453202007,6756.847727272727,,6838.253000000001,0.02,0
335,2022-11-24 11:45,6786.0,6791.9,6778.0,6783.15,17200,6798.482106473017,-1,,6798.482106473017,6790.170000000003,6798.198181818295,6800.867857142855,6795.912931034519,6759.351136363636,,6836.687940000001,0.02,0
336,2022-11-24 12:00,6780.5,6787.8,6771.25,6779.95,11313,6798.482106473017,-1,,6798.482106473017,6783.380000000002,6793.539090909204,6799.399999999999,6795.092733990185,6761.613636363636,,6835.1541812000005,0.02,0
337,2022-11-24 12:15,6780.8,6782.8,6771.0,6774.55,11357,6795.835379003415,-1,,6795.835379003415,6779.530000000002,6788.57363636375,6798.939285714284,6793.907635468017,6763.677272727273,,6833.651097576,0.02,0
338,2022-11-24 12:30,6774.55,6774.95,6751.0,6752.35,25303,6782.626753431499,-1,,6782.626753431499,6775.200000000002,6780.234545454659,6797.3214285714275,6791.18977832516,6765.311363636362,,6832.17807562448,0.04,0
339,2022-11-24 12:45,6752.35,6761.45,6737.3,6748.6,39643,6769.669360084143,-1,,6769.669360084143,6767.720000000001,6772.372727272842,6793.657142857142,6788.3060344827945,6766.78068181818,,6828.9309525995,0.06,0
340,2022-11-24 13:00,6748.6,6755.0,6744.95,6753.0,17397,6768.805880072122,-1,,6768.805880072122,6761.6900000000005,6766.7454545455685,6789.078571428571,6785.840024630577,6768.428409090907,,6823.43309544353,0.06,0
341,2022-11-24 13:15,6753.0,6760.0,6748.0,6758.0,14080,6768.805880072122,-1,,6768.805880072122,6757.3,6763.485454545569,6785.2928571428565,6783.797660098557,6770.287499999998,,6818.265109716918,0.06,0
342,2022-11-24 13:30,6759.0,6773.0,6756.05,6772.55,15405,6746.7992513755835,1,6746.7992513755835,,6756.9,6763.887272727387,6782.182142857142,6782.822536945848,6772.267045454543,,6813.407203133903,0.06,0
343,2022-11-24 13:45,6774.85,6775.0,6753.3,6756.1,19315,6746.7992513755835,1,6746.7992513755835,,6757.65,6761.68454545466,6777.082142857143,6780.755665024664,6773.655681818179,,6808.840770945869,0.06,0
344,2022-11-24 14:00,6755.95,6772.8,6755.0,6769.0,14011,6746.7992513755835,1,6746.7992513755835,,6761.7300000000005,6762.152727272842,6772.496428571429,6779.630911330083,6774.878409090906,,6804.548324689116,0.06,0
345,2022-11-24 14:15,6769.0,6770.9,6762.0,6765.0,11180,6749.558858009114,1,6749.558858009114,,6764.13,6762.202727272842,6769.003571428571,6778.245566502496,6776.378409090906,,6800.51342520777,0.06,0
346,2022-11-24 14:30,6765.0,6765.0,6746.0,6748.85,18733,6772.692407420759,-1,,6772.692407420759,6762.3,6759.646363636479,6765.792857142857,6775.755541871955,6777.554545454542,,6796.720619695304,0.06,0
347,2022-11-24 14:45,6748.85,6753.6,6741.6,6751.4,16240,6764.050634932079,-1,,6764.050634932079,6758.07,6758.119090909206,6764.178571428572,6773.520689655206,6778.504545454543,,6793.155382513585,0.06,0
348,2022-11-24 15:00,6751.95,6775.0,6751.95,6772.0,84429,6746.003027201075,1,6746.003027201075,,6761.25,6760.758181818297,6763.178571428572,6772.7753694581625,6780.1068181818155,,6789.80405956277,0.06,0
349,2022-11-24 15:15,6772.0,6785.85,6762.0,6784.0,95369,6755.541880458064,1,6755.541880458064,,6764.25,6765.2218181819335,6763.239285714286,6772.889655172447,6781.5159090909065,,6786.653815989003,0.06,0
350,2022-11-25 09:15,6770.0,6778.0,6682.8,6700.0,211581,6760.614102464516,-1,,6760.614102464516,6751.25,6753.769090909206,6757.528571428572,6767.230788177374,6780.4477272727245,,6785.85,0.08,0
351,2022-11-25 09:30,6698.75,6705.6,6675.0,6690.0,66457,6720.569230683872,-1,,6720.569230683872,6739.4800000000005,6741.461818181933,6751.489285714286,6761.129802955698,6778.33977272727,,6785.85,0.1,0
352,2022-11-25 09:45,6690.0,6728.7,6681.35,6712.5,81136,6720.569230683872,-1,,6720.569230683872,6731.7,6734.481818181933,6748.642857142857,6756.804679802989,6776.737499999997,,6778.0,0.1,0
353,2022-11-25 10:00,6712.5,6733.0,6712.5,6730.5,41653,6691.784850926136,1,6691.784850926136,,6723.4,6731.866363636478,6747.349999999999,6753.874876847324,6775.752272727271,,6767.7,0.1,0
354,2022-11-25 10:15,6730.1,6749.0,6725.05,6747.35,47648,6707.062015079544,1,6707.062015079544,,6716.07,6732.780000000114,6746.946428571428,6752.278078817767,6774.782954545452,,6758.43,0.1,0
355,2022-11-25 10:30,6747.0,6748.0,6726.0,6731.0,27546,6708.174584353896,1,6708.174584353896,,6722.2699999999995,6731.11454545466,6745.017857142857,6749.72549261087,6773.3284090909065,,6750.087,0.1,0
356,2022-11-25 10:45,6730.25,6743.0,6722.05,6722.65,20581,6708.174584353896,1,6708.174584353896,,6728.8,6728.549090909207,6741.453571428571,6746.7940886699835,6771.911363636362,6675.0,,0.02,1
357,2022-11-25 11:00,6725.65,6727.75,6708.15,6709.95,29339,6708.174584353896,1,6708.174584353896,,6728.289999999999,6724.150909091025,6738.1571428571415,6743.216995073925,6770.23068181818,6676.36,,0.02,0
358,2022-11-25 11:15,6709.55,6717.0,6708.0,6712.4,13434,6708.174584353896,1,6708.174584353896,,6724.67,6720.951818181934,6734.114285714284,6740.0983990148125,6768.469318181816,6677.6928,,0.02,0
359,2022-11-25 11:30,6715.4,6736.3,6712.4,6724.0,22940,6708.174584353896,1,6708.174584353896,,6720.0,6720.945454545571,6731.1857142857125,6738.0773399015125,6767.255681818179,6678.998944,,0.02,0
360,2022-11-25 11:45,6724.0,6727.05,6715.0,6723.0,11266,6708.174584353896,1,6708.174584353896,,6718.4,6721.848181818299,6729.3392857142835,6736.208743842399,6766.069318181815,6680.27896512,,0.02,0
361,2022-11-25 12:00,6723.0,6747.35,6722.5,6743.0,18603,6712.254034310664,1,6712.254034310664,,6722.469999999999,6725.969090909208,6728.739285714284,6735.893842364566,6765.485227272724,6681.5333858176,,0.04,0
362,2022-11-25 12:15,6743.65,6748.0,6732.0,6733.6,20545,6718.282029409141,1,6718.282029409141,,6727.2,6727.417272727391,6725.996428571428,6735.007019704467,6764.406818181815,6684.166050384896,,0.06,0
363,2022-11-25 12:30,6733.9,6744.95,6732.6,6736.05,9604,6718.39531092212,1,6718.39531092212,,6731.93,6728.927272727391,6722.5714285714275,6734.418226601018,6763.422727272724,6687.996087361802,,0.06,0
364,2022-11-25 12:45,6735.5,6757.0,6733.75,6755.0,25280,6724.585266504675,1,6724.585266504675,,6738.13,6733.781818181937,6726.499999999999,6735.252339901511,6762.740909090906,6691.596322120094,,0.08,0
365,2022-11-25 13:00,6755.0,6758.0,6733.0,6737.75,21685,6724.585266504675,1,6724.585266504675,,6741.08,6735.360909091029,6729.910714285713,6734.95825123156,6761.505681818179,6696.828616350486,,0.1,0
366,2022-11-25 13:15,6737.75,6740.1,6730.0,6732.0,11974,6724.585266504675,1,6724.585266504675,,6738.88,6735.771818181938,6731.303571428571,6734.35825123156,6759.948863636361,6702.945754715438,,0.1,0
367,2022-11-25 13:30,6732.0,6747.85,6731.35,6741.85,9511,6724.585266504675,1,6724.585266504675,,6740.530000000001,6737.803636363757,6732.114285714285,6734.487684729096,6759.059090909088,6708.451179243894,,0.1,0
368,2022-11-25 13:45,6741.85,6754.0,6740.35,6743.55,15776,6728.67369029157,1,6728.67369029157,,6742.030000000001,6739.564545454665,6731.842857142857,6734.750985221707,6758.344318181815,6713.406061319505,,0.1,0
369,2022-11-25 14:00,6744.95,6750.0,6738.0,6740.05,11711,6728.67369029157,1,6728.67369029157,,6739.040000000001,6740.1227272728465,6732.489285714285,6734.796182266042,6756.984090909086,6717.865455187554,,0.1,0
370,2022-11-25 14:15,6740.05,6746.0,6730.0,6741.45,19382,6728.67369029157,1,6728.67369029157,,6739.780000000001,6740.643636363755,6733.832142857143,6734.982142857175,6755.26477272727,6721.878909668799,,0.1,0
371,2022-11-25 14:30,6741.45,6753.3,6738.0,6743.8,17126,6728.67369029157,1,6728.67369029157,,6742.140000000001,6741.256363636483,6736.25,6735.406773399047,6753.7374999999965,6725.491018701919,,0.1,0
372,2022-11-25 14:45,6746.85,6747.5,6732.1,6741.95,12782,6728.67369029157,1,6728.67369029157,,6742.160000000001,6741.5181818183,6738.3607142857145,6735.734113300526,6752.05227272727,6728.7419168317265,,0.1,0
373,2022-11-25 15:00,6742.8,6753.9,6736.0,6749.65,40074,6728.67369029157,1,6728.67369029157,,6743.38,6743.0281818183,6740.192857142857,6736.659113300526,6750.282954545452,6731.6677251485535,,0.1,0
374,2022-11-25 15:15,6749.65,6754.4,6732.1,6735.0,49928,6728.67369029157,1,6728.67369029157,,6742.370000000001,6741.627272727391,6741.05,6736.611576354714,6748.051136363633,,6758.0,0.02,1
375,2022-11-28 09:15,6729.0,6793.2,6728.55,6773.35,60032,6736.438483771291,1,6736.438483771291,,6748.750000000002,6747.562727272846,6743.217857142858,6739.242980295599,6747.129545454542,6728.55,,0.02,1
376,2022-11-28 09:30,6771.2,6782.0,6761.95,6781.95,39346,6748.165128946822,1,6748.165128946822,,6756.380000000002,6754.414545454665,6746.671428571428,6742.413423645354,6746.860227272724,6728.55,,0.02,0
377,2022-11-28 09:45,6781.95,6810.0,6781.7,6785.0,47168,6771.398681954419,1,6771.398681954419,,6764.9900000000025,6760.912727272847,6750.1678571428565,6745.769704433531,6747.110227272724,6728.55,,0.04,0
378,2022-11-28 10:00,6782.0,6821.0,6780.0,6821.0,46622,6773.684584532359,1,6773.684584532359,,6779.260000000002,6773.171818181938,6754.882142857142,6751.606280788211,6747.905681818179,6731.808,,0.06,0
379,2022-11-28 10:15,6821.0,6832.8,6810.05,6810.05,38572,6795.190358170594,1,6795.190358170594,,6794.270000000002,6782.031818181938,6760.046428571428,6756.3896551724465,6748.517045454541,6737.15952,,0.08,0
380,2022-11-28 10:30,6810.15,6814.25,6791.3,6799.25,26185,6795.190358170594,1,6795.190358170594,,6799.450000000003,6787.655454545576,6764.849999999999,6760.132512315304,6748.955681818177,6744.8107584,,0.08,0
381,2022-11-28 10:45,6799.25,6806.0,6792.0,6798.0,20147,6795.190358170594,1,6795.190358170594,,6802.6600000000035,6792.000909091031,6768.860714285714,6763.57549261087,6749.488636363632,6751.849897728,,0.08,0
382,2022-11-28 11:00,6798.0,6800.65,6787.0,6792.6,16646,6816.418972697235,-1,,6816.418972697235,6804.180000000003,6794.379090909213,6772.364285714285,6766.479802955698,6750.403409090905,6758.32590590976,,0.08,0
383,2022-11-28 11:15,6792.5,6797.95,6783.85,6786.2,17528,6812.280548026201,-1,,6812.280548026201,6797.220000000003,6794.67272727285,6775.660714285713,6768.83128078821,6751.257954545451,6764.283833436979,,0.08,0
384,2022-11-28 11:30,6787.2,6805.0,6785.55,6805.0,13540,6812.280548026201,-1,,6812.280548026201,6796.210000000004,6797.720000000122,6780.199999999999,6772.343349753728,6752.43977272727,6769.76512676202,,0.08,0
385,2022-11-28 11:45,6803.15,6813.85,6802.3,6813.85,14959,6788.335209613403,1,6788.335209613403,,6799.130000000003,6801.103636363759,6785.203571428571,6776.262931034515,6753.7090909090875,6774.807916621059,,0.08,0
386,2022-11-28 12:00,6813.85,6813.9,6800.0,6807.45,10354,6788.335209613403,1,6788.335209613403,,6801.020000000002,6802.5872727273945,6789.882142857142,6779.485221674909,6754.50227272727,6779.447283291374,,0.08,0
387,2022-11-28 12:15,6807.45,6811.0,6792.6,6792.6,15733,6788.335209613403,1,6788.335209613403,,6801.020000000002,6800.907272727394,6792.95,6781.449261083776,6755.331818181815,6783.715500628065,,0.08,0
388,2022-11-28 12:30,6793.0,6799.55,6782.0,6787.75,15159,6809.424984616632,-1,,6809.424984616632,6801.330000000002,6798.2072727273935,6796.717857142858,6782.909852216781,6755.757954545451,,6832.8,0.02,1
389,2022-11-28 12:45,6787.75,6799.25,6785.1,6790.25,7714,6809.424984616632,-1,,6809.424984616632,6798.380000000002,6796.566363636484,6797.925,6784.383374384269,6756.331818181815,,6831.784000000001,0.02,0
390,2022-11-28 13:00,6790.25,6808.45,6790.1,6805.35,16333,6809.424984616632,-1,,6809.424984616632,6796.680000000002,6798.03090909103,6799.596428571429,6786.781896551755,6757.615909090906,,6830.788320000001,0.02,0
391,2022-11-28 13:15,6805.35,6808.0,6785.0,6792.45,12678,6809.424984616632,-1,,6809.424984616632,6793.680000000002,6797.039090909212,6800.128571428571,6788.114039408899,6758.54886363636,,6829.812553600001,0.02,0
392,2022-11-28 13:30,6792.4,6794.15,6770.0,6785.0,25299,6801.60704084263,-1,,6801.60704084263,6792.160000000002,6794.793636363757,6797.557142857143,6788.793472906435,6758.844318181815,,6828.856302528001,0.04,0
393,2022-11-28 13:45,6784.85,6790.95,6775.05,6790.0,14224,6801.60704084263,-1,,6801.60704084263,6792.610000000002,6793.595454545575,6796.125,6789.743842364564,6758.980681818179,,6826.5020504268805,0.04,0
394,2022-11-28 14:00,6790.0,6792.95,6776.0,6780.0,9514,6801.60704084263,-1,,6801.60704084263,6790.560000000002,6790.51000000012,6794.75,6789.875862068998,6760.79886363636,,6824.241968409805,0.04,0
395,2022-11-28 14:15,6781.05,6785.0,6776.0,6777.65,11408,6797.830089860082,-1,,6797.830089860082,6785.020000000002,6787.4518181819385,6793.296428571428,6789.72758620693,6762.790909090906,,6822.072289673412,0.04,0
396,2022-11-28 14:30,6777.65,6788.0,6775.4,6786.05,10376,6797.830089860082,-1,,6797.830089860082,6783.7400000000025,6786.579090909211,6792.828571428571,6790.070443349786,6764.462499999997,,6819.989398086476,0.04,0
397,2022-11-28 14:45,6787.9,6792.0,6777.15,6780.25,22432,6797.830089860082,-1,,6797.830089860082,6782.790000000003,6785.04090909103,6792.403571428571,6789.908620689687,6765.593181818179,,6817.989822163017,0.04,0
