Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SUPERT_7_1.0,SUPERTd_7_1.0,SUPERTl_7_1.0,SUPERTs_7_1.0,SMA_5,WMA_10,SMA_14,WMA_28,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
2000-06-16 00:00:00+05:30,39.706493314156496,40.46556043502522,39.64022335708882,40.03180694580078,29463604,0.0,0.0,41.29266140894859,-1,,41.29266140894859,40.458334350585936,40.5500149119984,40.8046498979841,40.121257603462105,39.772902488708496,39.39615880899083,,0.04,0
2000-06-19 00:00:00+05:30,40.212546050807994,40.483641292797294,39.78481674810433,39.923377990722656,20053533,0.0,0.0,41.29266140894859,-1,,41.29266140894859,40.26435165405273,40.411017469926314,40.69750322614397,40.14752162501143,39.858612754128195,39.459501341028435,,0.04,0
2000-06-20 00:00:00+05:30,40.18242293288698,40.24266565724349,39.58601105011186,39.7968635559082,26810168,0.0,0.0,41.00456757780371,-1,,41.00456757780371,40.06675338745117,40.266214058615944,40.580458232334685,40.16325021377338,39.900919914245605,,42.98977681468999,0.02,1
2000-06-21 00:00:00+05:30,40.24266177394613,40.24266177394613,39.54986159905375,39.65829849243164,13386742,0.0,0.0,40.92971533216403,-1,,40.92971533216403,39.869154357910155,40.11483785455877,40.49396569388254,40.1654014117612,39.87737040086226,,42.921701499398424,0.04,0
2000-06-22 00:00:00+05:30,39.80289173505315,42.14636364802202,38.947433083032024,41.56802749633789,123720150,0.0,0.0,39.20409087424495,1,39.20409087424495,,40.195674896240234,40.32996312921698,40.55894333975656,40.29532593224436,39.89722381938588,,42.78682790338463,0.06,0
2000-06-23 00:00:00+05:30,41.70054209065398,42.73070715144678,40.36313924851129,40.69447708129883,103392887,0.0,0.0,40.057721364175045,1,40.057721364175045,,40.328208923339844,40.37716973044655,40.54646355765207,40.35743804518225,39.89941423589533,38.947433083032024,,0.02,1
2000-06-26 00:00:00+05:30,40.3631593419485,40.43545062060684,39.54987057484647,39.89928436279297,22394715,0.0,0.0,41.432634529337555,-1,,41.432634529337555,40.32339019775391,40.287353862415664,40.48062597002302,40.358670154815826,39.896949854764074,38.947433083032024,,0.02,0
2000-06-27 00:00:00+05:30,39.92337392446731,40.95353633321281,39.77276415179146,40.30290603637695,49353042,0.0,0.0,41.432634529337555,-1,,41.432634529337555,40.424598693847656,40.2889966097745,40.45093427385603,40.38408801825763,39.83273575522683,39.02309856440032,,0.02,0
2000-06-28 00:00:00+05:30,40.36315326596423,40.598102856785104,40.06193370913343,40.21254348754883,11276219,0.0,0.0,41.432634529337555,-1,,41.432634529337555,40.535447692871095,40.28297250921076,40.38982990809849,40.396032887726584,39.800149484114215,39.09725073614125,,0.02,0
2000-06-29 00:00:00+05:30,40.40532894092557,41.65236834084866,40.35111048235259,41.236690521240234,49235492,0.0,0.0,41.432634529337555,-1,,41.432634529337555,40.469180297851565,40.47104332663796,40.39886719839914,40.473222300336865,39.792482202703304,39.16991986444736,,0.02,0
2000-06-30 00:00:00+05:30,41.447541482629404,41.53188428047462,40.48364585990524,41.06198501586914,41011640,0.0,0.0,41.432634529337555,-1,,41.432634529337555,40.54268188476563,40.60369013006037,40.41091673714774,40.52951942406264,39.780844341624864,39.24113561018735,,0.02,0
2000-07-03 00:00:00+05:30,40.72460309414575,42.40539844301615,40.72460309414575,41.947547912597656,63681797,0.0,0.0,40.239902825225904,1,40.239902825225904,,40.952334594726565,40.87861785888672,40.493966238839285,40.6391590663365,39.832872737537734,39.31092704101254,,0.02,0
2000-07-04 00:00:00+05:30,42.00177410283049,42.12225954331066,41.45355643700069,41.616214752197266,34776081,0.0,0.0,40.55658073780707,1,40.55658073780707,,41.214996337890625,41.05650010542436,40.563246318272185,40.71544263867909,39.88051986694336,39.37932264322122,,0.02,0
2000-07-05 00:00:00+05:30,42.04996986724631,43.4174974916377,41.760801828623705,42.67047882080078,87640747,0.0,0.0,41.2764001953404,1,41.2764001953404,,41.706583404541014,41.39298761541193,40.75860731942313,40.854759526370195,39.92693467573686,39.44635033338573,,0.04,0
2000-07-06 00:00:00+05:30,42.29094626216464,43.9657178128433,42.17045783936496,43.65847396850586,92609170,0.0,0.0,41.68640828864412,1,41.68640828864412,,42.19094009399414,41.85434369173917,41.01765496390207,41.05102594497756,40.00086975097656,39.60519621971581,,0.06,0
2000-07-07 00:00:00+05:30,43.90546825946194,44.08619939251152,43.37532637502833,43.5199089050293,51505270,0.0,0.0,42.44491284916374,1,42.44491284916374,,42.682524871826175,42.252498002485794,41.274550029209685,41.23094018456971,40.10273586619984,39.866827515303456,,0.08,0
2000-07-10 00:00:00+05:30,43.73679609883609,44.7006947147421,43.212678361519345,44.39947509765625,60875833,0.0,0.0,42.64195560086503,1,42.64195560086503,,43.17291030883789,42.759201951460405,41.6033079964774,41.46635042387864,40.212680556557395,40.2043772654801,,0.1,0
2000-07-11 00:00:00+05:30,44.568142858687985,45.5079410964463,44.16451072641925,45.297088623046875,78466835,0.0,0.0,43.51739505520117,1,43.51739505520117,,43.90908508300781,43.34728670987216,42.00607872009277,41.756364596888346,40.351514469493516,40.6540090104063,,0.12000000000000001,0
2000-07-12 00:00:00+05:30,45.07419947893069,45.273003461673945,44.33922924947453,44.58622741699219,32654403,0.0,0.0,43.53885285400824,1,43.53885285400824,,44.29223480224609,43.71532065651633,42.22166442871094,41.9864477148197,40.49746816808527,41.2364808607311,,0.12000000000000001,0
2000-07-13 00:00:00+05:30,44.67659480667943,45.038054165647,43.73679334404643,44.06813430786133,38426343,0.0,0.0,43.53885285400824,1,43.53885285400824,,44.374166870117186,43.90963433005593,42.46263994489397,42.171125675069874,40.63397450880571,41.749056089016925,,0.12000000000000001,0
2000-07-14 00:00:00+05:30,44.128369297095134,44.634414093195254,43.32713219836134,43.5199089050293,41386508,0.0,0.0,45.25791649781537,-1,,45.25791649781537,44.374166870117186,43.95278986150568,42.72125598362514,42.31011582360479,40.74816330996427,42.20012228990845,,0.12000000000000001,0
2000-07-17 00:00:00+05:30,43.72474740463383,43.96572129879087,43.07411402869631,43.77294158935547,39756325,0.0,0.0,44.741984432646014,-1,,44.741984432646014,44.24886016845703,43.99726181030273,42.969115665980745,42.45990896929661,40.87385307658803,42.597060546692994,,0.12000000000000001,0
2000-07-18 00:00:00+05:30,43.556063716250755,43.73679190451168,42.92953041863318,43.15243148803711,24046155,0.0,0.0,44.50113427359199,-1,,44.50113427359199,43.81992874145508,43.89572476473722,43.179107666015625,42.55938528089101,40.98146984793923,,45.5079410964463,0.02,1
2000-07-19 00:00:00+05:30,43.19460118590101,43.6765489599875,42.471679524771275,42.664459228515625,27002908,0.0,0.0,44.24735825771275,-1,,44.24735825771275,43.43557510375977,43.67753427678888,43.28109114510672,42.620074276853664,41.101957061073996,,45.45637288289004,0.04,0
2000-07-20 00:00:00+05:30,42.51987202415713,43.47171898880942,41.8089989370048,43.08616256713867,57529714,0.0,0.0,43.8835281263078,-1,,43.8835281263078,43.23918075561524,43.53612657026811,43.42567525591169,42.70601795929406,41.21696732260964,,45.33698514856528,0.06,0
2000-07-21 00:00:00+05:30,43.013873908513375,43.013873908513375,41.236692445195345,41.43549346923828,66342633,0.0,0.0,43.455066762903996,-1,,43.455066762903996,42.82229766845703,43.10500287142667,43.38909993852888,42.67272123327396,41.30308818817139,,45.125305975871655,0.08,0
2000-07-24 00:00:00+05:30,41.092103139819365,41.092103139819365,39.055872163709594,39.33901596069336,38884488,0.0,0.0,41.553748054882554,-1,,41.553748054882554,41.93551254272461,42.3305999062278,43.22644288199289,42.493237293412534,41.33526385914195,,44.81421689341755,0.1,0
2000-07-25 00:00:00+05:30,38.863097213099046,40.537866078757716,38.57995338148771,40.23062515258789,42688021,0.0,0.0,41.10697760383392,-1,,41.10697760383392,41.35115127563476,41.81031605113636,43.05216761997768,42.378463538409456,41.39318006688898,,44.238382420446754,0.12000000000000001,0
2000-07-26 00:00:00+05:30,40.845101349831246,40.845101349831246,39.037795875217526,39.23057556152344,25082250,0.0,0.0,41.10697760383392,-1,,41.10697760383392,40.66437454223633,41.20032251531428,42.73588916233608,42.19399375163863,41.428230719132856,,43.55937093577167,0.12000000000000001,0
2000-07-27 00:00:00+05:30,39.27877075949185,42.266848548383415,38.808871561545324,41.45355987548828,55675794,0.0,0.0,38.68520464253269,1,38.68520464253269,,40.33785400390625,41.091883433948865,42.58829280308315,42.16480670421581,41.5038088018244,,42.961840829257596,0.12000000000000001,0
2000-07-28 00:00:00+05:30,41.9294906652192,42.17046159115986,40.86920373833585,41.019813537597656,38682538,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.25471801757813,40.95211909901012,42.346888405936106,42.10193719535038,41.50654749436812,,42.43601433552521,0.12000000000000001,0
2000-07-31 00:00:00+05:30,40.724611064122406,41.07402478650405,40.42339448901809,40.58002853393555,12968286,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.50292053222656,40.77785013372248,42.00995554242815,42.005725494159265,41.48737924749201,,42.266848548383415,0.12000000000000001,0
2000-08-01 00:00:00+05:30,40.48363535704973,41.19450834291121,40.43544118252656,40.784854888916016,24125696,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.613766479492185,40.69887528852983,41.738428933279856,41.92136947744586,41.47259200703014,,42.17046159115986,0.12000000000000001,0
2000-08-02 00:00:00+05:30,40.65232831438125,40.929447859168704,40.48364568994798,40.84510803222656,9412423,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.93667297363281,40.67390240755948,41.50821277073452,41.843097846496285,41.47204459797252,,41.7396006059992,0.12000000000000001,0
2000-08-03 00:00:00+05:30,40.9414960633817,41.41741959538617,40.519790991100756,40.68244934082031,21545647,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.78245086669922,40.65243433172053,41.30553708757673,41.75323736256566,41.47259252721613,38.57995338148771,,0.02,1
2000-08-04 00:00:00+05:30,40.784862638002984,40.814984002803,39.65830577118967,39.772769927978516,21145379,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.53304214477539,40.5092738758434,41.01981054033552,41.59871138962619,41.44767379760742,38.63670270576568,,0.02,0
2000-08-07 00:00:00+05:30,39.640226563951686,40.00168882439675,39.05586623990842,39.790836334228516,15971987,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.375203704833986,40.39962955821644,40.77969660077776,41.446737129700004,41.424260746348985,38.69231704355809,,0.02,0
2000-08-08 00:00:00+05:30,39.95951700932565,40.16434521770841,39.70047035563374,39.863128662109375,14558586,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.19085845947266,40.294914384321736,40.57960156032017,41.30078723512847,41.40481844815341,38.746819094594656,,0.02,0
2000-08-09 00:00:00+05:30,40.12218407304106,40.724617315728786,39.89928300090391,40.20652389526367,15479064,0.0,0.0,39.74594833226013,1,39.74594833226013,,40.063141632080075,40.2593164617365,40.37391308375767,41.18190292771814,41.38523934104226,38.80023110461049,,0.02,0
2000-08-10 00:00:00+05:30,40.00168949535031,40.45351584321103,39.53781460330922,39.70649719238281,10987386,0.0,0.0,41.046461402073454,-1,,41.046461402073454,39.867951202392575,40.115060078014025,40.250413349696565,41.030641067204215,41.353337721391156,38.852574874426004,,0.02,0
2000-08-11 00:00:00+05:30,39.70048193247416,40.00169857590933,39.483605117447105,39.67036056518555,12610712,0.0,0.0,40.71734763686996,-1,,40.71734763686996,39.847469329833984,39.99599817449396,40.27408082144601,40.88240685486441,41.32554383711381,38.90387176884521,,0.02,0
2000-08-14 00:00:00+05:30,39.64022687495269,39.983616322124426,38.83296551042947,39.68239974975586,17141782,0.0,0.0,40.408123138112,-1,,40.408123138112,39.825782012939456,39.90366072221236,40.23492186410086,40.73979567541865,41.30048803849654,,41.41741959538617,0.02,1
2000-08-15 00:00:00+05:30,39.68239974975586,39.68239974975586,39.68239974975586,39.68239974975586,0,0.0,0.0,40.408123138112,-1,,40.408123138112,39.78963623046875,39.82764379327948,40.26719502040318,40.60454429664048,41.2785813591697,,41.36573051368704,0.02,0
2000-08-16 00:00:00+05:30,39.98964200282357,41.06197731581902,39.79083804807088,40.652320861816406,31149803,0.0,0.0,39.49475456054691,1,39.49475456054691,,39.8787956237793,39.94802079634233,40.20996366228376,40.545977315291985,41.294874451377176,,41.31507521362189,0.02,0
2000-08-17 00:00:00+05:30,40.84508680740995,41.61620230753832,40.42338195073676,40.69447708129883,39757992,0.0,0.0,40.05082940268185,1,40.05082940268185,,40.0763916015625,40.07956778786399,40.186725343976704,40.49738068416201,41.30993513627486,38.83296551042947,,0.02,1
2000-08-18 00:00:00+05:30,40.61014729829482,40.947509484379204,40.44146471997853,40.59809875488281,11853252,0.0,0.0,40.05082940268185,1,40.05082940268185,,40.261939239501956,40.1933727611195,40.18801607404436,40.45126288277762,41.32526969909668,38.88863024637165,,0.02,0
2000-08-21 00:00:00+05:30,40.507734829625655,40.833051467909925,40.37520084188261,40.543880462646484,9360408,0.0,0.0,40.05082940268185,1,40.05082940268185,,40.434235382080075,40.282313884388316,40.170803615025115,40.41297975549557,41.34224735606801,38.94318168759498,,0.02,0
2000-08-22 00:00:00+05:30,40.78486513955058,41.23669158036125,40.5679883291395,40.760765075683594,18410146,0.0,0.0,40.08399875505934,1,40.08399875505934,,40.649908447265624,40.396996862238105,40.16477911812918,40.3996107073253,41.36730341477828,38.99664209999385,,0.02,0
2000-08-23 00:00:00+05:30,41.17041601226968,41.68851235989669,40.79088387350226,40.91136932373047,35053972,0.0,0.0,40.40572747636243,1,40.40572747636243,,40.701718139648435,40.522741768576886,40.18113054547991,40.40477438865624,41.352379365400836,39.049033304144736,,0.04,0
2000-08-24 00:00:00+05:30,40.845108036716056,41.05596057464357,40.24267178970186,40.43545150756836,21329032,0.0,0.0,40.40572747636243,1,40.40572747636243,,40.64991302490235,40.549140791459514,40.22846494402204,40.383541125969344,41.34649242054332,39.154612466374815,,0.04,0
2000-08-25 00:00:00+05:30,40.54388405396831,40.77280938725987,39.91132947897617,40.19447326660156,10697959,0.0,0.0,41.17743749678679,-1,,41.17743749678679,40.56918792724609,40.51847187389027,40.25729615347726,40.35390909317092,41.35320125926625,39.25596846211569,,0.04,0
2000-08-28 00:00:00+05:30,40.182425231046764,40.36315638500143,39.9534998948505,40.02579116821289,7696288,0.0,0.0,40.93288026452076,-1,,40.93288026452076,40.465570068359376,40.44760416204279,40.26891490391323,40.3199294235906,41.3469031940807,39.35327021802693,,0.04,0
2000-08-29 00:00:00+05:30,39.91736171481393,40.302918215318094,39.676387788042845,39.808921813964844,13992761,0.0,0.0,40.74305916951532,-1,,40.74305916951532,40.275201416015626,40.331062178178264,40.24051475524902,40.2774924292353,41.33772997422652,39.44667990370172,,0.04,0
2000-08-30 00:00:00+05:30,40.333036269181626,40.82100832057514,39.95350113118721,40.59208297729492,19816398,0.0,0.0,40.74305916951532,-1,,40.74305916951532,40.211344146728514,40.35461273193359,40.30377088274275,40.29713857115196,41.323079802773215,39.53635320194952,,0.04,0
2000-08-31 00:00:00+05:30,40.78486110618801,41.06198062248877,40.369180346462535,40.54991149902344,17714510,0.0,0.0,40.74305916951532,-1,,40.74305916951532,40.23423614501953,40.37159097844904,40.366595949445454,40.315953701000495,41.31144176829945,39.6224395682674,,0.04,0
2000-09-01 00:00:00+05:30,40.54991149902344,40.54991149902344,40.54991149902344,40.54991149902344,0,0.0,0.0,40.74305916951532,-1,,40.74305916951532,40.30532379150391,40.39119769009677,40.42856107439314,40.3317863295231,41.27967730435458,39.70508247993257,,0.04,0
2000-09-04 00:00:00+05:30,40.83305250965421,42.98374446419827,40.75473399889592,42.640357971191406,50900906,0.0,0.0,40.95111534335244,1,40.95111534335244,,40.82823715209961,40.791761710427025,40.639843804495676,40.491001260691675,41.30295328660445,39.78441967513113,,0.06,0
2000-09-05 00:00:00+05:30,43.013865167607555,43.327133264750024,42.44155336450431,42.863258361816406,23488402,0.0,0.0,41.97086856756807,1,41.97086856756807,,41.43910446166992,41.19473530162465,40.79776791163853,40.657190153751465,41.30733463980935,39.97637916247516,,0.08,0
2000-09-06 00:00:00+05:30,42.89337701300212,44.08619769224868,42.41142932382267,43.809078216552734,63211236,0.0,0.0,42.22658252935273,1,42.22658252935273,,42.08250350952149,41.731448988481,41.02023942129953,40.88513583855089,41.3107574636286,40.24443949065715,,0.1,0
2000-09-07 00:00:00+05:30,43.51388864340703,44.68863658048133,43.38737595608436,43.598228454589844,48790241,0.0,0.0,42.97591391164075,1,42.97591391164075,,42.69216690063477,42.17714073874733,41.23453439985003,41.091670050409626,41.312537453391336,40.6286153108163,,0.12000000000000001,0
2000-09-08 00:00:00+05:30,43.61630146579327,45.18263304572739,43.5018373224148,44.688636779785156,38496874,0.0,0.0,43.19175663219037,1,43.19175663219037,,43.51991195678711,42.7635835127397,41.53058842250279,41.36597084646742,41.31910930980336,41.115817863176105,,0.14,0
2000-09-11 00:00:00+05:30,45.158535044001155,46.628475267610156,45.07419226359842,46.16460037231445,45598725,0.0,0.0,44.58808950858866,1,44.58808950858866,,44.22476043701172,43.53667123967951,41.91657665797642,41.73244700878124,41.338825485923074,41.68517198873329,,0.16,0
2000-09-12 00:00:00+05:30,46.38750002999773,46.96583904913118,45.92964942047269,46.20074462890625,27993820,0.0,0.0,45.2169363532659,1,45.2169363532659,,44.89225769042969,44.20471593683416,42.29438917977469,42.08831368056424,41.37551905892112,42.476100513353586,,0.18,0
2000-09-13 00:00:00+05:30,46.50197266648537,46.50197266648537,44.82117672002333,45.242881774902344,38251770,0.0,0.0,45.2169363532659,1,45.2169363532659,,45.17901840209961,44.582388791170985,42.63777705601284,42.36452898485907,41.402217864990234,43.28425344979355,,0.18,0
2000-09-14 00:00:00+05:30,45.309141492731925,45.863383436225426,44.90551229246787,45.266971588134766,27142859,0.0,0.0,45.2169363532659,1,45.2169363532659,,45.5127670288086,44.879881633411756,43.00009836469378,42.628932473694746,41.44192383506081,43.946938857674326,,0.18,0
2000-09-15 00:00:00+05:30,45.30312159458973,45.44168283647806,43.754865695893585,44.092227935791016,24551946,0.0,0.0,45.90803457059071,-1,,45.90803457059071,45.39348526000977,44.878019991787994,43.2905581338065,42.798831141053746,41.44918034293435,,46.96583904913118,0.02,1
2000-09-18 00:00:00+05:30,43.73678761163678,43.73678761163678,41.3451217829106,41.712608337402344,33873654,0.0,0.0,44.05605012288936,-1,,44.05605012288936,44.50308685302734,44.37909448797053,43.426535742623464,42.79420161129806,41.41645708951083,,46.90161958206643,0.04,0
2000-09-19 00:00:00+05:30,41.47163801964142,42.405412196059125,40.24266853169451,40.676422119140625,31450567,0.0,0.0,42.93165696645662,-1,,42.93165696645662,43.39822235107422,43.70863966508345,43.432559967041016,42.71440139545008,41.371274427934125,,46.6793596701002,0.06,0
2000-09-20 00:00:00+05:30,41.11619684465239,42.260823454658045,40.676419017870074,41.869239807128906,24745287,0.0,0.0,42.93165696645662,-1,,42.93165696645662,42.72349395751953,43.29482144442471,43.52679770333426,42.71447549077678,41.343617092479356,,46.293158201795855,0.06,0
2000-09-21 00:00:00+05:30,41.91743850708008,42.17046094599568,41.248735286178544,41.91743850708008,22323744,0.0,0.0,42.93165696645662,-1,,42.93165696645662,42.05358734130859,42.925036413019356,43.62447820390974,42.71245767565196,41.354570388793945,,45.930128821589776,0.06,0
2000-09-22 00:00:00+05:30,41.80900651148755,41.80900651148755,40.477624186084846,40.76679229736328,27224002,0.0,0.0,42.6405372885025,-1,,42.6405372885025,41.38850021362305,42.37660279707475,43.490652084350586,42.62557992794243,41.38701985099099,,45.588881204196056,0.06,0
2000-09-25 00:00:00+05:30,41.2125833648325,41.68850977537408,40.72461138056345,41.20053482055664,22404881,0.0,0.0,42.6275934398414,-1,,42.6275934398414,41.286085510253905,41.978337721391156,43.37188611711775,42.565944540089575,41.40906325253573,,45.26810844384596,0.06,0
2000-09-26 00:00:00+05:30,41.44754043988082,41.44754043988082,40.73064301425189,41.12222671508789,18465314,0.0,0.0,42.40953381233274,-1,,42.40953381233274,41.37524642944336,41.656090545654294,43.1799681527274,42.49955831255232,41.452055324207656,,44.96658204911687,0.06,0
2000-09-27 00:00:00+05:30,41.09209864471124,42.73674576112708,40.29085855408265,42.399383544921875,42747953,0.0,0.0,42.40953381233274,-1,,42.40953381233274,41.481275177001955,41.65839039195668,43.0943363734654,42.520198295856346,41.47355131669478,,44.683147238071534,0.06,0
2000-09-28 00:00:00+05:30,42.77289019772244,42.77289019772244,41.387289797113255,41.64031219482422,31826547,0.0,0.0,42.40953381233274,-1,,42.40953381233274,41.42584991455078,41.57437723333185,42.87659890311105,42.48405186883335,41.487653558904476,,44.41671851568891,0.06,0
2000-09-29 00:00:00+05:30,41.90538638675737,42.158411774640676,41.09210068187047,41.266807556152344,17536357,0.0,0.0,42.40953381233274,-1,,42.40953381233274,41.52585296630859,41.48839340209961,42.52675655909947,42.41944593044337,41.50326217304576,,44.16627551664925,0.06,0
2000-10-02 00:00:00+05:30,41.266807556152344,41.266807556152344,41.266807556152344,41.266807556152344,0,0.0,0.0,42.40953381233274,-1,,42.40953381233274,41.53910751342774,41.45378085049716,42.17433248247419,42.353593582002986,41.51421564275568,,43.930859097551966,0.06,0
2000-10-03 00:00:00+05:30,40.971608670313586,41.6282632315551,40.75473190723797,41.34511947631836,19365124,0.0,0.0,42.35238153193679,-1,,42.35238153193679,41.58368606567383,41.44151229858399,41.89592088971819,42.29226659201636,41.525579539212316,,43.70956766360052,0.06,0
2000-10-04 00:00:00+05:30,41.688514896921575,41.98973151137171,41.43548949494691,41.76683044433594,11730260,0.0,0.0,42.35238153193679,-1,,42.35238153193679,41.45717544555664,41.49376033436168,41.64591080801828,42.257782555566045,41.550224564292215,,43.50155371568616,0.06,0
2000-10-05 00:00:00+05:30,41.58608621763296,41.845132840522865,40.80894634896324,40.98365020751953,11097865,0.0,0.0,42.35238153193679,-1,,42.35238153193679,41.325843048095706,41.40547395185991,41.42386954171317,42.16541328806008,41.57774457064542,,43.30602060464666,0.06,0
2000-10-06 00:00:00+05:30,40.73063493051276,41.18246127394296,40.54990676957934,41.01377868652344,13474626,0.0,0.0,41.88213729444319,-1,,41.88213729444319,41.275237274169925,41.339643443714486,41.37395313807896,42.072762587974815,41.60553871501576,,43.122219480269536,0.06,0
2000-10-09 00:00:00+05:30,41.086080542231336,41.74875950021482,40.8511309188903,41.019813537597656,15937739,0.0,0.0,41.88213729444319,-1,,41.88213729444319,41.22583847045898,41.27041951959784,41.39848109654018,41.97756045675043,41.63182700764049,,42.949446423355035,0.06,0
2000-10-10 00:00:00+05:30,41.09209774160728,41.146316190610534,40.17037222635855,40.38724899291992,13848357,0.0,0.0,41.65409312795933,-1,,41.65409312795933,41.034264373779294,41.08946970159357,41.292624609810964,41.837679660966245,41.63593439622359,,42.7870397498554,0.08,0
2000-10-11 00:00:00+05:30,40.12218020853046,40.29085983672871,39.47154987383448,39.7968635559082,12546690,0.0,0.0,40.86551808898647,-1,,40.86551808898647,40.64027099609375,40.814540308172056,41.14115497044155,41.65748327471353,41.637988177212804,,42.577706347975656,0.1,0
2000-10-12 00:00:00+05:30,39.45950577222286,40.302912919829886,38.86309382228996,39.44143295288086,31881405,0.0,0.0,40.63238887102695,-1,,40.63238887102695,40.331827545166014,40.52230571400035,41.04648644583566,41.45462923096906,41.63278527693315,,42.26709070056154,0.12000000000000001,0
2000-10-13 00:00:00+05:30,39.18840360334101,39.18840360334101,36.760592076855815,38.35102081298828,24689867,0.0,0.0,39.25694839378801,-1,,39.25694839378801,39.799275970458986,40.0717939897017,40.84294973100935,41.18445347565148,41.60252666473389,,41.85861107516895,0.14,0
2000-10-16 00:00:00+05:30,38.67633132765069,40.29085702143113,36.77866187863058,37.38711929321289,31406165,0.0,0.0,39.25694839378801,-1,,39.25694839378801,39.07273712158203,39.49904174804688,40.57615634373256,40.85891563904109,41.55036119981246,,41.14488841540511,0.14,0
2000-10-17 00:00:00+05:30,36.7666171290874,37.555805756107276,35.81477017033495,36.38105773925781,37963551,0.0,0.0,38.30628061403816,-1,,38.30628061403816,38.27149887084961,38.813909010453656,40.14627592904227,40.47981187980163,41.45328703793612,,40.531086928008214,0.16,0
2000-10-18 00:00:00+05:30,36.08586884103293,36.44732820414033,35.45331124240883,35.94730758666992,17522746,0.0,0.0,37.48174441850797,-1,,37.48174441850797,37.50158767700195,38.14016827670011,39.739632742745535,40.0885705994855,41.345396822149105,,40.29085702143113,0.18,0
2000-10-19 00:00:00+05:30,35.76054790597042,37.15819991863184,34.579775644223254,36.52564239501953,32428346,0.0,0.0,37.48174441850797,-1,,37.48174441850797,36.91842956542969,37.677388832785866,39.400978088378906,39.758744845836624,41.252840995788574,,39.420098781207116,0.19999999999999998,0
2000-10-20 00:00:00+05:30,37.26060563320472,37.77267464129882,35.68222573873927,35.91717529296875,40684100,0.0,0.0,37.48174441850797,-1,,37.48174441850797,36.43166046142578,37.185033694180575,39.01886149815151,39.41069711957659,41.147688605568625,,38.452034153810345,0.19999999999999998,0
2000-10-23 00:00:00+05:30,35.90513545240251,35.90513545240251,34.13999974691015,34.441219329833984,22863304,0.0,0.0,36.767440671707334,-1,,36.767440671707334,35.84248046875,36.516988442160866,38.52572577340262,38.986188315405634,41.00406256589022,,37.77267464129882,0.2,0
2000-10-24 00:00:00+05:30,34.459290537432736,35.50752584418027,34.27855939023704,35.26655197143555,32262879,0.0,0.0,36.5642147438157,-1,,36.5642147438157,35.61957931518555,36.11861447420987,38.061420168195454,38.64520408367289,40.87577126242898,,37.77267464129882,0.2,0
2000-10-25 00:00:00+05:30,35.42319523284454,37.24254978155874,35.33885539516087,36.75457763671875,35445366,0.0,0.0,34.57598393553617,1,34.57598393553617,,35.78103332519531,36.083894209428266,37.75934355599539,38.431473887025426,40.79211503809149,34.13999974691015,,0.02,1
2000-10-26 00:00:00+05:30,37.10397592209371,37.35097404780219,36.63407675898507,36.8148078918457,8735685,0.0,0.0,35.420352659713785,1,35.420352659713785,,35.83886642456055,36.1154391895641,37.459417070661274,38.239970531369664,40.71530446139249,34.202050747603124,,0.04,0
2000-10-27 00:00:00+05:30,36.983484958297986,37.17023736480207,36.15814792478179,36.50153732299805,22488403,0.0,0.0,35.420352659713785,1,35.420352659713785,,35.9557388305664,36.137782703746446,37.13668305533273,38.03892585679228,40.63520778309215,34.32800767961108,,0.04,0
2000-10-30 00:00:00+05:30,36.6882989282181,37.27868354493705,36.15815406295298,36.26659393310547,18891248,0.0,0.0,35.420352659713785,1,35.420352659713785,,36.320813751220705,36.15103621049361,36.84235055106027,37.8319611572867,40.55470033125444,34.44892633433873,,0.04,0
2000-10-31 00:00:00+05:30,36.152128969974086,36.59793104376637,35.45932877103185,36.4051513671875,19618326,0.0,0.0,35.420352659713785,1,35.420352659713785,,36.5485336303711,36.20985516634855,36.600085394723074,37.64835176326958,40.45954279466109,34.56500824287727,,0.04,0
2000-11-01 00:00:00+05:30,37.40519867505803,37.68834245751246,36.694322626802155,37.176273345947266,33449647,0.0,0.0,35.81132244783042,1,35.81132244783042,,36.6328727722168,36.40844005237926,36.43828827994211,37.53150025729475,40.38286920027299,34.67644687507427,,0.06,0
2000-11-02 00:00:00+05:30,37.21844115020903,38.31487355303349,37.21844115020903,38.03775405883789,34547024,0.0,0.0,36.42113438404304,1,36.42113438404304,,36.877462005615236,36.741312963312325,36.41591208321707,37.48290485701538,40.32577471299605,34.857160610020564,,0.08,0
2000-11-03 00:00:00+05:30,38.36306775236507,38.64621151897112,37.929314208796946,38.0317268371582,27048919,0.0,0.0,37.032043561649246,1,37.032043561649246,,37.18349990844727,37.045597076416016,36.46195547921317,37.44168388667365,40.22103309631348,35.1337776454616,,0.1,0
